"State","Date","VMT"
"NE",2019-09-14,60.6
"NE",2019-09-15,60.6
"NE",2019-09-16,60.6
"NE",2019-09-17,60.6
"NE",2019-09-18,60.6
"NE",2019-09-19,60.6
"NE",2019-09-20,60.6
"NE",2019-09-21,60.6
"NE",2019-09-22,60.6
"NE",2019-09-23,60.6
"NE",2019-09-24,60.6
"NE",2019-09-25,60.6
"NE",2019-09-26,60.6
"NE",2019-09-27,60.6
"NE",2019-09-28,60.6
"NE",2019-09-29,60.6
"NE",2019-09-30,60.6
"NE",2019-10-01,61.22580645
"NE",2019-10-02,61.22580645
"NE",2019-10-03,61.22580645
"NE",2019-10-04,61.22580645
"NE",2019-10-05,61.22580645
"NE",2019-10-06,61.22580645
"NE",2019-10-07,61.22580645
"NE",2019-10-08,61.22580645
"NE",2019-10-09,61.22580645
"NE",2019-10-10,61.22580645
"NE",2019-10-11,61.22580645
"NE",2019-10-12,61.22580645
"NE",2019-10-13,61.22580645
"NE",2019-10-14,61.22580645
"NE",2019-10-15,61.22580645
"NE",2019-10-16,61.22580645
"NE",2019-10-17,61.22580645
"NE",2019-10-18,61.22580645
"NE",2019-10-19,61.22580645
"NE",2019-10-20,61.22580645
"NE",2019-10-21,61.22580645
"NE",2019-10-22,61.22580645
"NE",2019-10-23,61.22580645
"NE",2019-10-24,61.22580645
"NE",2019-10-25,61.22580645
"NE",2019-10-26,61.22580645
"NE",2019-10-27,61.22580645
"NE",2019-10-28,61.22580645
"NE",2019-10-29,61.22580645
"NE",2019-10-30,61.22580645
"NE",2019-10-31,61.22580645
"NE",2019-11-01,54.6
"NE",2019-11-02,54.6
"NE",2019-11-03,54.6
"NE",2019-11-04,54.6
"NE",2019-11-05,54.6
"NE",2019-11-06,54.6
"NE",2019-11-07,54.6
"NE",2019-11-08,54.6
"NE",2019-11-09,54.6
"NE",2019-11-10,54.6
"NE",2019-11-11,54.6
"NE",2019-11-12,54.6
"NE",2019-11-13,54.6
"NE",2019-11-14,54.6
"NE",2019-11-15,54.6
"NE",2019-11-16,54.6
"NE",2019-11-17,54.6
"NE",2019-11-18,54.6
"NE",2019-11-19,54.6
"NE",2019-11-20,54.6
"NE",2019-11-21,54.6
"NE",2019-11-22,54.6
"NE",2019-11-23,54.6
"NE",2019-11-24,54.6
"NE",2019-11-25,54.6
"NE",2019-11-26,54.6
"NE",2019-11-27,54.6
"NE",2019-11-28,54.6
"NE",2019-11-29,54.6
"NE",2019-11-30,54.6
"NE",2019-12-01,54.5483871
"NE",2019-12-02,54.5483871
"NE",2019-12-03,54.5483871
"NE",2019-12-04,54.5483871
"NE",2019-12-05,54.5483871
"NE",2019-12-06,54.5483871
"NE",2019-12-07,54.5483871
"NE",2019-12-08,54.5483871
"NE",2019-12-09,54.5483871
"NE",2019-12-10,54.5483871
"NE",2019-12-11,54.5483871
"NE",2019-12-12,54.5483871
"NE",2019-12-13,54.5483871
"NE",2019-12-14,54.5483871
"NE",2019-12-15,54.5483871
"NE",2019-12-16,54.5483871
"NE",2019-12-17,54.5483871
"NE",2019-12-18,54.5483871
"NE",2019-12-19,54.5483871
"NE",2019-12-20,54.5483871
"NE",2019-12-21,54.5483871
"NE",2019-12-22,54.5483871
"NE",2019-12-23,54.5483871
"NE",2019-12-24,54.5483871
"NE",2019-12-25,54.5483871
"NE",2019-12-26,54.5483871
"NE",2019-12-27,54.5483871
"NE",2019-12-28,54.5483871
"NE",2019-12-29,54.5483871
"NE",2019-12-30,54.5483871
"NE",2019-12-31,54.5483871
"NH",2016-02-08,33.55172414
"NH",2016-02-09,33.55172414
"NH",2016-02-10,33.55172414
"NH",2016-02-11,33.55172414
"NH",2016-02-12,33.55172414
"NH",2016-02-13,33.55172414
"NH",2016-02-14,33.55172414
"NH",2016-02-15,33.55172414
"NH",2016-02-16,33.55172414
"NH",2016-02-17,33.55172414
"NH",2016-02-18,33.55172414
"NH",2016-02-19,33.55172414
"NH",2016-02-20,33.55172414
"NH",2016-02-21,33.55172414
"NH",2016-02-22,33.55172414
"NH",2016-02-23,33.55172414
"NH",2016-02-24,33.55172414
"NH",2016-02-25,33.55172414
"NH",2016-02-26,33.55172414
"NH",2016-02-27,33.55172414
"NH",2016-02-28,33.55172414
"NH",2016-02-29,33.55172414
"NH",2016-03-01,36.64516129
"NH",2016-03-02,36.64516129
"NH",2016-03-03,36.64516129
"NH",2016-03-04,36.64516129
"NH",2016-03-05,36.64516129
"NH",2016-03-06,36.64516129
"NH",2016-03-07,36.64516129
"NH",2016-03-08,36.64516129
"NH",2016-03-09,36.64516129
"NH",2016-03-10,36.64516129
"NH",2016-03-11,36.64516129
"NH",2016-03-12,36.64516129
"NH",2016-03-13,36.64516129
"NH",2016-03-14,36.64516129
"NH",2016-03-15,36.64516129
"NH",2016-03-16,36.64516129
"NH",2016-03-17,36.64516129
"NH",2016-03-18,36.64516129
"NH",2016-03-19,36.64516129
"NH",2016-03-20,36.64516129
"NH",2016-03-21,36.64516129
"NH",2016-03-22,36.64516129
"NH",2016-03-23,36.64516129
"NH",2016-03-24,36.64516129
"NH",2016-03-25,36.64516129
"NH",2016-03-26,36.64516129
"NH",2016-03-27,36.64516129
"NH",2016-03-28,36.64516129
"NH",2016-03-29,36.64516129
"NH",2016-03-30,36.64516129
"NH",2016-03-31,36.64516129
"NH",2016-04-01,37.53333333
"NH",2016-04-02,37.53333333
"NH",2016-04-03,37.53333333
"NH",2016-04-04,37.53333333
"NH",2016-04-05,37.53333333
"NH",2016-04-06,37.53333333
"NH",2016-04-07,37.53333333
"NH",2016-04-08,37.53333333
"NH",2016-04-09,37.53333333
"NH",2016-04-10,37.53333333
"NH",2016-04-11,37.53333333
"NH",2016-04-12,37.53333333
"NH",2016-04-13,37.53333333
"NH",2016-04-14,37.53333333
"NH",2016-04-15,37.53333333
"NH",2016-04-16,37.53333333
"NH",2016-04-17,37.53333333
"NH",2016-04-18,37.53333333
"NH",2016-04-19,37.53333333
"NH",2016-04-20,37.53333333
"NH",2016-04-21,37.53333333
"NH",2016-04-22,37.53333333
"NH",2016-04-23,37.53333333
"NH",2016-04-24,37.53333333
"NH",2016-04-25,37.53333333
"NH",2016-04-26,37.53333333
"NH",2016-04-27,37.53333333
"NH",2016-04-28,37.53333333
"NH",2016-04-29,37.53333333
"NH",2016-04-30,37.53333333
"NH",2016-05-01,36.96774194
"NH",2016-05-02,36.96774194
"NH",2016-05-03,36.96774194
"NH",2016-05-04,36.96774194
"NH",2016-05-05,36.96774194
"NH",2016-05-06,36.96774194
"NH",2016-05-07,36.96774194
"NH",2016-05-08,36.96774194
"NH",2016-05-09,36.96774194
"NH",2016-05-10,36.96774194
"NH",2016-05-11,36.96774194
"NH",2016-05-12,36.96774194
"NH",2016-05-13,36.96774194
"NH",2016-05-14,36.96774194
"NH",2016-05-15,36.96774194
"NH",2016-05-16,36.96774194
"NH",2016-05-17,36.96774194
"NH",2016-05-18,36.96774194
"NH",2016-05-19,36.96774194
"NH",2016-05-20,36.96774194
"NH",2016-05-21,36.96774194
"NH",2016-05-22,36.96774194
"NH",2016-05-23,36.96774194
"NH",2016-05-24,36.96774194
"NH",2016-05-25,36.96774194
"NH",2016-05-26,36.96774194
"NH",2016-05-27,36.96774194
"NH",2016-05-28,36.96774194
"NH",2016-05-29,36.96774194
"NH",2016-05-30,36.96774194
"NH",2016-05-31,36.96774194
"NH",2016-06-01,41.36666667
"NH",2016-06-02,41.36666667
"NH",2016-06-03,41.36666667
"NH",2016-06-04,41.36666667
"NH",2016-06-05,41.36666667
"NH",2016-06-06,41.36666667
"NH",2016-06-07,41.36666667
"NH",2016-06-08,41.36666667
"NH",2016-06-09,41.36666667
"NH",2016-06-10,41.36666667
"NH",2016-06-11,41.36666667
"NH",2016-06-12,41.36666667
"NH",2016-06-13,41.36666667
"NH",2016-06-14,41.36666667
"NH",2016-06-15,41.36666667
"NH",2016-06-16,41.36666667
"NH",2016-06-17,41.36666667
"NH",2016-06-18,41.36666667
"NH",2016-06-19,41.36666667
"NH",2016-06-20,41.36666667
"NH",2016-06-21,41.36666667
"NH",2016-06-22,41.36666667
"NH",2016-06-23,41.36666667
"NH",2016-06-24,41.36666667
"NH",2016-06-25,41.36666667
"NH",2016-06-26,41.36666667
"NH",2016-06-27,41.36666667
"NH",2016-06-28,41.36666667
"NH",2016-06-29,41.36666667
"NH",2016-06-30,41.36666667
"NH",2016-07-01,40.38709677
"NH",2016-07-02,40.38709677
"NH",2016-07-03,40.38709677
"NH",2016-07-04,40.38709677
"NH",2016-07-05,40.38709677
"NH",2016-07-06,40.38709677
"NH",2016-07-07,40.38709677
"NH",2016-07-08,40.38709677
"NH",2016-07-09,40.38709677
"NH",2016-07-10,40.38709677
"NH",2016-07-11,40.38709677
"NH",2016-07-12,40.38709677
"NH",2016-07-13,40.38709677
"NH",2016-07-14,40.38709677
"NH",2016-07-15,40.38709677
"NH",2016-07-16,40.38709677
"NH",2016-07-17,40.38709677
"NH",2016-07-18,40.38709677
"NH",2016-07-19,40.38709677
"NH",2016-07-20,40.38709677
"NH",2016-07-21,40.38709677
"NH",2016-07-22,40.38709677
"NH",2016-07-23,40.38709677
"NH",2016-07-24,40.38709677
"NH",2016-07-25,40.38709677
"NH",2016-07-26,40.38709677
"NH",2016-07-27,40.38709677
"NH",2016-07-28,40.38709677
"NH",2016-07-29,40.38709677
"NH",2016-07-30,40.38709677
"NH",2016-07-31,40.38709677
"NH",2016-08-01,41.4516129
"NH",2016-08-02,41.4516129
"NH",2016-08-03,41.4516129
"NH",2016-08-04,41.4516129
"NH",2016-08-05,41.4516129
"NH",2016-08-06,41.4516129
"NH",2016-08-07,41.4516129
"NH",2016-08-08,41.4516129
"NH",2016-08-09,41.4516129
"NH",2016-08-10,41.4516129
"NH",2016-08-11,41.4516129
"NH",2016-08-12,41.4516129
"NH",2016-08-13,41.4516129
"NH",2016-08-14,41.4516129
"NH",2016-08-15,41.4516129
"NH",2016-08-16,41.4516129
"NH",2016-08-17,41.4516129
"NH",2016-08-18,41.4516129
"NH",2016-08-19,41.4516129
"NH",2016-08-20,41.4516129
"NH",2016-08-21,41.4516129
"NH",2016-08-22,41.4516129
"NH",2016-08-23,41.4516129
"NH",2016-08-24,41.4516129
"NH",2016-08-25,41.4516129
"NH",2016-08-26,41.4516129
"NH",2016-08-27,41.4516129
"NH",2016-08-28,41.4516129
"NH",2016-08-29,41.4516129
"NH",2016-08-30,41.4516129
"NH",2016-08-31,41.4516129
"NH",2016-09-01,37.83333333
"NH",2016-09-02,37.83333333
"NH",2016-09-03,37.83333333
"NH",2016-09-04,37.83333333
"NH",2016-09-05,37.83333333
"NH",2016-09-06,37.83333333
"NH",2016-09-07,37.83333333
"NH",2016-09-08,37.83333333
"NH",2016-09-09,37.83333333
"NH",2016-09-10,37.83333333
"NH",2016-09-11,37.83333333
"NH",2016-09-12,37.83333333
"NH",2016-09-13,37.83333333
"NH",2016-09-14,37.83333333
"NH",2016-09-15,37.83333333
"NH",2016-09-16,37.83333333
"NH",2016-09-17,37.83333333
"NH",2016-09-18,37.83333333
"NH",2016-09-19,37.83333333
"NH",2016-09-20,37.83333333
"NH",2016-09-21,37.83333333
"NH",2016-09-22,37.83333333
"NH",2016-09-23,37.83333333
"NH",2016-09-24,37.83333333
"NH",2016-09-25,37.83333333
"NH",2016-09-26,37.83333333
"NH",2016-09-27,37.83333333
"NH",2016-09-28,37.83333333
"NH",2016-09-29,37.83333333
"NH",2016-09-30,37.83333333
"NH",2016-10-01,37.5483871
"NH",2016-10-02,37.5483871
"NH",2016-10-03,37.5483871
"NH",2016-10-04,37.5483871
"NH",2016-10-05,37.5483871
"NH",2016-10-06,37.5483871
"NH",2016-10-07,37.5483871
"NH",2016-10-08,37.5483871
"NH",2016-10-09,37.5483871
"NH",2016-10-10,37.5483871
"NH",2016-10-11,37.5483871
"NH",2016-10-12,37.5483871
"NH",2016-10-13,37.5483871
"NH",2016-10-14,37.5483871
"NH",2016-10-15,37.5483871
"NH",2016-10-16,37.5483871
"NH",2016-10-17,37.5483871
"NH",2016-10-18,37.5483871
"NH",2016-10-19,37.5483871
"NH",2016-10-20,37.5483871
"NH",2016-10-21,37.5483871
"NH",2016-10-22,37.5483871
"NH",2016-10-23,37.5483871
"NH",2016-10-24,37.5483871
"NH",2016-10-25,37.5483871
"NH",2016-10-26,37.5483871
"NH",2016-10-27,37.5483871
"NH",2016-10-28,37.5483871
"NH",2016-10-29,37.5483871
"NH",2016-10-30,37.5483871
"NH",2016-10-31,37.5483871
"NH",2016-11-01,33.83333333
"NH",2016-11-02,33.83333333
"NH",2016-11-03,33.83333333
"NH",2016-11-04,33.83333333
"NH",2016-11-05,33.83333333
"NH",2016-11-06,33.83333333
"NH",2016-11-07,33.83333333
"NH",2016-11-08,33.83333333
"NH",2016-11-09,33.83333333
"NH",2016-11-10,33.83333333
"NH",2016-11-11,33.83333333
"NH",2016-11-12,33.83333333
"NH",2016-11-13,33.83333333
"NH",2016-11-14,33.83333333
"NH",2016-11-15,33.83333333
"NH",2016-11-16,33.83333333
"NH",2016-11-17,33.83333333
"NH",2016-11-18,33.83333333
"NH",2016-11-19,33.83333333
"NH",2016-11-20,33.83333333
"NH",2016-11-21,33.83333333
"NH",2016-11-22,33.83333333
"NH",2016-11-23,33.83333333
"NH",2016-11-24,33.83333333
"NH",2016-11-25,33.83333333
"NH",2016-11-26,33.83333333
"NH",2016-11-27,33.83333333
"NH",2016-11-28,33.83333333
"NH",2016-11-29,33.83333333
"NH",2016-11-30,33.83333333
"NH",2016-12-01,34.70967742
"NH",2016-12-02,34.70967742
"NH",2016-12-03,34.70967742
"NH",2016-12-04,34.70967742
"NH",2016-12-05,34.70967742
"NH",2016-12-06,34.70967742
"NH",2016-12-07,34.70967742
"NH",2016-12-08,34.70967742
"NH",2016-12-09,34.70967742
"NH",2016-12-10,34.70967742
"NH",2016-12-11,34.70967742
"NH",2016-12-12,34.70967742
"NH",2016-12-13,34.70967742
"NH",2016-12-14,34.70967742
"NH",2016-12-15,34.70967742
"NH",2016-12-16,34.70967742
"NH",2016-12-17,34.70967742
"NH",2016-12-18,34.70967742
"NH",2016-12-19,34.70967742
"NH",2016-12-20,34.70967742
"NH",2016-12-21,34.70967742
"NH",2016-12-22,34.70967742
"NH",2016-12-23,34.70967742
"NH",2016-12-24,34.70967742
"NH",2016-12-25,34.70967742
"NH",2016-12-26,34.70967742
"NH",2016-12-27,34.70967742
"NH",2016-12-28,34.70967742
"NH",2016-12-29,34.70967742
"NH",2016-12-30,34.70967742
"NH",2016-12-31,34.70967742
"NH",2017-01-01,32.93548387
"NH",2017-01-02,32.93548387
"NH",2017-01-03,32.93548387
"NH",2017-01-04,32.93548387
"NH",2017-01-05,32.93548387
"NH",2017-01-06,32.93548387
"NH",2017-01-07,32.93548387
"NH",2017-01-08,32.93548387
"NH",2017-01-09,32.93548387
"NH",2017-01-10,32.93548387
"NH",2017-01-11,32.93548387
"NH",2017-01-12,32.93548387
"NH",2017-01-13,32.93548387
"NH",2017-01-14,32.93548387
"NH",2017-01-15,32.93548387
"NH",2017-01-16,32.93548387
"NH",2017-01-17,32.93548387
"NH",2017-01-18,32.93548387
"NH",2017-01-19,32.93548387
"NH",2017-01-20,32.93548387
"NH",2017-01-21,32.93548387
"NH",2017-01-22,32.93548387
"NH",2017-01-23,32.93548387
"NH",2017-01-24,32.93548387
"NH",2017-01-25,32.93548387
"NH",2017-01-26,32.93548387
"NH",2017-01-27,32.93548387
"NH",2017-01-28,32.93548387
"NH",2017-01-29,32.93548387
"NH",2017-01-30,32.93548387
"NH",2017-01-31,32.93548387
"NH",2017-02-01,35.28571429
"NH",2017-02-02,35.28571429
"NH",2017-02-03,35.28571429
"NH",2017-02-04,35.28571429
"NH",2017-02-05,35.28571429
"NH",2017-02-06,35.28571429
"NH",2017-02-07,35.28571429
"NH",2017-02-08,35.28571429
"NH",2017-02-09,35.28571429
"NH",2017-02-10,35.28571429
"NH",2017-02-11,35.28571429
"NH",2017-02-12,35.28571429
"NH",2017-02-13,35.28571429
"NH",2017-02-14,35.28571429
"NH",2017-02-15,35.28571429
"NH",2017-02-16,35.28571429
"NH",2017-02-17,35.28571429
"NH",2017-02-18,35.28571429
"NH",2017-02-19,35.28571429
"NH",2017-02-20,35.28571429
"NH",2017-02-21,35.28571429
"NH",2017-02-22,35.28571429
"NH",2017-02-23,35.28571429
"NH",2017-02-24,35.28571429
"NH",2017-02-25,35.28571429
"NH",2017-02-26,35.28571429
"NH",2017-02-27,35.28571429
"NH",2017-02-28,35.28571429
"NH",2017-03-01,35.22580645
"NH",2017-03-02,35.22580645
"NH",2017-03-03,35.22580645
"NH",2017-03-04,35.22580645
"NH",2017-03-05,35.22580645
"NH",2017-03-06,35.22580645
"NH",2017-03-07,35.22580645
"NH",2017-03-08,35.22580645
"NH",2017-03-09,35.22580645
"NH",2017-03-10,35.22580645
"NH",2017-03-11,35.22580645
"NH",2017-03-12,35.22580645
"NH",2017-03-13,35.22580645
"NH",2017-03-14,35.22580645
"NH",2017-03-15,35.22580645
"NH",2017-03-16,35.22580645
"NH",2017-03-17,35.22580645
"NH",2017-03-18,35.22580645
"NH",2017-03-19,35.22580645
"NH",2017-03-20,35.22580645
"NH",2017-03-21,35.22580645
"NH",2017-03-22,35.22580645
"NH",2017-03-23,35.22580645
"NH",2017-03-24,35.22580645
"NH",2017-03-25,35.22580645
"NH",2017-03-26,35.22580645
"NH",2017-03-27,35.22580645
"NH",2017-03-28,35.22580645
"NH",2017-03-29,35.22580645
"NH",2017-03-30,35.22580645
"NH",2017-03-31,35.22580645
"NH",2017-04-01,36.96666667
"NH",2017-04-02,36.96666667
"NH",2017-04-03,36.96666667
"NH",2017-04-04,36.96666667
"NH",2017-04-05,36.96666667
"NH",2017-04-06,36.96666667
"NH",2017-04-07,36.96666667
"NH",2017-04-08,36.96666667
"NH",2017-04-09,36.96666667
"NH",2017-04-10,36.96666667
"NH",2017-04-11,36.96666667
"NH",2017-04-12,36.96666667
"NH",2017-04-13,36.96666667
"NH",2017-04-14,36.96666667
"NH",2017-04-15,36.96666667
"NH",2017-04-16,36.96666667
"NH",2017-04-17,36.96666667
"NH",2017-04-18,36.96666667
"NH",2017-04-19,36.96666667
"NH",2017-04-20,36.96666667
"NH",2017-04-21,36.96666667
"NH",2017-04-22,36.96666667
"NH",2017-04-23,36.96666667
"NH",2017-04-24,36.96666667
"NH",2017-04-25,36.96666667
"NH",2017-04-26,36.96666667
"NH",2017-04-27,36.96666667
"NH",2017-04-28,36.96666667
"NH",2017-04-29,36.96666667
"NH",2017-04-30,36.96666667
"NH",2017-05-01,36.70967742
"NH",2017-05-02,36.70967742
"NH",2017-05-03,36.70967742
"NH",2017-05-04,36.70967742
"NH",2017-05-05,36.70967742
"NH",2017-05-06,36.70967742
"NH",2017-05-07,36.70967742
"NH",2017-05-08,36.70967742
"NH",2017-05-09,36.70967742
"NH",2017-05-10,36.70967742
"NH",2017-05-11,36.70967742
"NH",2017-05-12,36.70967742
"NH",2017-05-13,36.70967742
"NH",2017-05-14,36.70967742
"NH",2017-05-15,36.70967742
"NH",2017-05-16,36.70967742
"NH",2017-05-17,36.70967742
"NH",2017-05-18,36.70967742
"NH",2017-05-19,36.70967742
"NH",2017-05-20,36.70967742
"NH",2017-05-21,36.70967742
"NH",2017-05-22,36.70967742
"NH",2017-05-23,36.70967742
"NH",2017-05-24,36.70967742
"NH",2017-05-25,36.70967742
"NH",2017-05-26,36.70967742
"NH",2017-05-27,36.70967742
"NH",2017-05-28,36.70967742
"NH",2017-05-29,36.70967742
"NH",2017-05-30,36.70967742
"NH",2017-05-31,36.70967742
"NH",2017-06-01,40.93333333
"NH",2017-06-02,40.93333333
"NH",2017-06-03,40.93333333
"NH",2017-06-04,40.93333333
"NH",2017-06-05,40.93333333
"NH",2017-06-06,40.93333333
"NH",2017-06-07,40.93333333
"NH",2017-06-08,40.93333333
"NH",2017-06-09,40.93333333
"NH",2017-06-10,40.93333333
"NH",2017-06-11,40.93333333
"NH",2017-06-12,40.93333333
"NH",2017-06-13,40.93333333
"NH",2017-06-14,40.93333333
"NH",2017-06-15,40.93333333
"NH",2017-06-16,40.93333333
"NH",2017-06-17,40.93333333
"NH",2017-06-18,40.93333333
"NH",2017-06-19,40.93333333
"NH",2017-06-20,40.93333333
"NH",2017-06-21,40.93333333
"NH",2017-06-22,40.93333333
"NH",2017-06-23,40.93333333
"NH",2017-06-24,40.93333333
"NH",2017-06-25,40.93333333
"NH",2017-06-26,40.93333333
"NH",2017-06-27,40.93333333
"NH",2017-06-28,40.93333333
"NH",2017-06-29,40.93333333
"NH",2017-06-30,40.93333333
"NH",2017-07-01,39.77419355
"NH",2017-07-02,39.77419355
"NH",2017-07-03,39.77419355
"NH",2017-07-04,39.77419355
"NH",2017-07-05,39.77419355
"NH",2017-07-06,39.77419355
"NH",2017-07-07,39.77419355
"NH",2017-07-08,39.77419355
"NH",2017-07-09,39.77419355
"NH",2017-07-10,39.77419355
"NH",2017-07-11,39.77419355
"NH",2017-07-12,39.77419355
"NH",2017-07-13,39.77419355
"NH",2017-07-14,39.77419355
"NH",2017-07-15,39.77419355
"NH",2017-07-16,39.77419355
"NH",2017-07-17,39.77419355
"NH",2017-07-18,39.77419355
"NH",2017-07-19,39.77419355
"NH",2017-07-20,39.77419355
"NH",2017-07-21,39.77419355
"NH",2017-07-22,39.77419355
"NH",2017-07-23,39.77419355
"NH",2017-07-24,39.77419355
"NH",2017-07-25,39.77419355
"NH",2017-07-26,39.77419355
"NH",2017-07-27,39.77419355
"NH",2017-07-28,39.77419355
"NH",2017-07-29,39.77419355
"NH",2017-07-30,39.77419355
"NH",2017-07-31,39.77419355
"NH",2017-08-01,41.22580645
"NH",2017-08-02,41.22580645
"NH",2017-08-03,41.22580645
"NH",2017-08-04,41.22580645
"NH",2017-08-05,41.22580645
"NH",2017-08-06,41.22580645
"NH",2017-08-07,41.22580645
"NH",2017-08-08,41.22580645
"NH",2017-08-09,41.22580645
"NH",2017-08-10,41.22580645
"NH",2017-08-11,41.22580645
"NH",2017-08-12,41.22580645
"NH",2017-08-13,41.22580645
"NH",2017-08-14,41.22580645
"NH",2017-08-15,41.22580645
"NH",2017-08-16,41.22580645
"NH",2017-08-17,41.22580645
"NH",2017-08-18,41.22580645
"NH",2017-08-19,41.22580645
"NH",2017-08-20,41.22580645
"NH",2017-08-21,41.22580645
"NH",2017-08-22,41.22580645
"NH",2017-08-23,41.22580645
"NH",2017-08-24,41.22580645
"NH",2017-08-25,41.22580645
"NH",2017-08-26,41.22580645
"NH",2017-08-27,41.22580645
"NH",2017-08-28,41.22580645
"NH",2017-08-29,41.22580645
"NH",2017-08-30,41.22580645
"NH",2017-08-31,41.22580645
"NH",2017-09-01,37.36666667
"NH",2017-09-02,37.36666667
"NH",2017-09-03,37.36666667
"NH",2017-09-04,37.36666667
"NH",2017-09-05,37.36666667
"NH",2017-09-06,37.36666667
"NH",2017-09-07,37.36666667
"NH",2017-09-08,37.36666667
"NH",2017-09-09,37.36666667
"NH",2017-09-10,37.36666667
"NH",2017-09-11,37.36666667
"NH",2017-09-12,37.36666667
"NH",2017-09-13,37.36666667
"NH",2017-09-14,37.36666667
"NH",2017-09-15,37.36666667
"NH",2017-09-16,37.36666667
"NH",2017-09-17,37.36666667
"NH",2017-09-18,37.36666667
"NH",2017-09-19,37.36666667
"NH",2017-09-20,37.36666667
"NH",2017-09-21,37.36666667
"NH",2017-09-22,37.36666667
"NH",2017-09-23,37.36666667
"NH",2017-09-24,37.36666667
"NH",2017-09-25,37.36666667
"NH",2017-09-26,37.36666667
"NH",2017-09-27,37.36666667
"NH",2017-09-28,37.36666667
"NH",2017-09-29,37.36666667
"NH",2017-09-30,37.36666667
"NH",2017-10-01,37.83870968
"NH",2017-10-02,37.83870968
"NH",2017-10-03,37.83870968
"NH",2017-10-04,37.83870968
"NH",2017-10-05,37.83870968
"NH",2017-10-06,37.83870968
"NH",2017-10-07,37.83870968
"NH",2017-10-08,37.83870968
"NH",2017-10-09,37.83870968
"NH",2017-10-10,37.83870968
"NH",2017-10-11,37.83870968
"NH",2017-10-12,37.83870968
"NH",2017-10-13,37.83870968
"NH",2017-10-14,37.83870968
"NH",2017-10-15,37.83870968
"NH",2017-10-16,37.83870968
"NH",2017-10-17,37.83870968
"NH",2017-10-18,37.83870968
"NH",2017-10-19,37.83870968
"NH",2017-10-20,37.83870968
"NH",2017-10-21,37.83870968
"NH",2017-10-22,37.83870968
"NH",2017-10-23,37.83870968
"NH",2017-10-24,37.83870968
"NH",2017-10-25,37.83870968
"NH",2017-10-26,37.83870968
"NH",2017-10-27,37.83870968
"NH",2017-10-28,37.83870968
"NH",2017-10-29,37.83870968
"NH",2017-10-30,37.83870968
"NH",2017-10-31,37.83870968
"NH",2017-11-01,33.9
"NH",2017-11-02,33.9
"NH",2017-11-03,33.9
"NH",2017-11-04,33.9
"NH",2017-11-05,33.9
"NH",2017-11-06,33.9
"NH",2017-11-07,33.9
"NH",2017-11-08,33.9
"NH",2017-11-09,33.9
"NH",2017-11-10,33.9
"NH",2017-11-11,33.9
"NH",2017-11-12,33.9
"NH",2017-11-13,33.9
"NH",2017-11-14,33.9
"NH",2017-11-15,33.9
"NH",2017-11-16,33.9
"NH",2017-11-17,33.9
"NH",2017-11-18,33.9
"NH",2017-11-19,33.9
"NH",2017-11-20,33.9
"NH",2017-11-21,33.9
"NH",2017-11-22,33.9
"NH",2017-11-23,33.9
"NH",2017-11-24,33.9
"NH",2017-11-25,33.9
"NH",2017-11-26,33.9
"NH",2017-11-27,33.9
"NH",2017-11-28,33.9
"NH",2017-11-29,33.9
"NH",2017-11-30,33.9
"NH",2017-12-01,36.22580645
"NH",2017-12-02,36.22580645
"NH",2017-12-03,36.22580645
"NH",2017-12-04,36.22580645
"NH",2017-12-05,36.22580645
"NH",2017-12-06,36.22580645
"NH",2017-12-07,36.22580645
"NH",2017-12-08,36.22580645
"NH",2017-12-09,36.22580645
"NH",2017-12-10,36.22580645
"NH",2017-12-11,36.22580645
"NH",2017-12-12,36.22580645
"NH",2017-12-13,36.22580645
"NH",2017-12-14,36.22580645
"NH",2017-12-15,36.22580645
"NH",2017-12-16,36.22580645
"NH",2017-12-17,36.22580645
"NH",2017-12-18,36.22580645
"NH",2017-12-19,36.22580645
"NH",2017-12-20,36.22580645
"NH",2017-12-21,36.22580645
"NH",2017-12-22,36.22580645
"NH",2017-12-23,36.22580645
"NH",2017-12-24,36.22580645
"NH",2017-12-25,36.22580645
"NH",2017-12-26,36.22580645
"NH",2017-12-27,36.22580645
"NH",2017-12-28,36.22580645
"NH",2017-12-29,36.22580645
"NH",2017-12-30,36.22580645
"NH",2017-12-31,36.22580645
"NH",2018-01-01,31.16129032
"NH",2018-01-02,31.16129032
"NH",2018-01-03,31.16129032
"NH",2018-01-04,31.16129032
"NH",2018-01-05,31.16129032
"NH",2018-01-06,31.16129032
"NH",2018-01-07,31.16129032
"NH",2018-01-08,31.16129032
"NH",2018-01-09,31.16129032
"NH",2018-01-10,31.16129032
"NH",2018-01-11,31.16129032
"NH",2018-01-12,31.16129032
"NH",2018-01-13,31.16129032
"NH",2018-01-14,31.16129032
"NH",2018-01-15,31.16129032
"NH",2018-01-16,31.16129032
"NH",2018-01-17,31.16129032
"NH",2018-01-18,31.16129032
"NH",2018-01-19,31.16129032
"NH",2018-01-20,31.16129032
"NH",2018-01-21,31.16129032
"NH",2018-01-22,31.16129032
"NH",2018-01-23,31.16129032
"NH",2018-01-24,31.16129032
"NH",2018-01-25,31.16129032
"NH",2018-01-26,31.16129032
"NH",2018-01-27,31.16129032
"NH",2018-01-28,31.16129032
"NH",2018-01-29,31.16129032
